Area,Type,Most Recent Date,Date,Employment,Labor Force,Unemployment,Unemployment Rate
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2005-12-31,125887.75,131466.75,5579.0,4.225
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2006-12-31,127345.25,132568.41666666666,5223.166666666667,3.933333333333333
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2007-12-31,128571.25,134249.91666666666,5678.666666666667,4.233333333333333
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2008-12-31,128533.58333333333,136465.58333333334,7932.0,5.808333333333334
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2009-12-31,124273.0,136842.5,12569.5,9.200000000000001
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2010-12-31,119950.0,133631.16666666666,13681.166666666666,10.25
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2011-12-31,121162.83333333333,134194.58333333334,13031.75,9.708333333333334
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2012-12-31,125486.16666666667,136972.0,11485.833333333334,8.391666666666667
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2013-12-31,128297.33333333333,137811.41666666666,9514.083333333334,6.916666666666667
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2014-12-31,131986.33333333334,139888.75,7902.416666666667,5.6499999999999995
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2015-12-31,132344.83333333334,138944.33333333334,6599.5,4.741666666666666
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2016-12-31,133413.16666666666,139473.0,6059.833333333333,4.341666666666667
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2017-12-31,135209.0,140283.0,5074.0,3.6
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2018-12-31,135814.91666666666,140041.0,4226.083333333333,3.016666666666667
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2019-12-31,135950.75,139992.08333333334,4041.3333333333335,2.891666666666666
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2020-12-31,123852.91666666667,134350.66666666666,10497.75,7.8999999999999995
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2021-12-31,128431.66666666667,135478.16666666666,7046.5,5.2
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2022-12-31,133036.16666666666,137165.91666666666,4129.75,3.0083333333333333
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",MSA,2023-11-30,2023-12-31,134507.45454545456,139036.72727272726,4529.272727272727,3.2454545454545456
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2000-12-31,140822.08333333334,148321.83333333334,7499.75,5.05
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2001-12-31,141360.0,149986.25,8626.25,5.75
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2002-12-31,136490.91666666666,147487.25,10996.333333333334,7.466666666666666
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2003-12-31,132814.16666666666,144091.16666666666,11277.0,7.825
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2004-12-31,133404.83333333334,143460.83333333334,10056.0,7.016666666666667
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2005-12-31,134092.16666666666,143028.83333333334,8936.666666666666,6.2749999999999995
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2006-12-31,135226.75,143353.33333333334,8126.583333333333,5.683333333333334
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2007-12-31,136482.66666666666,144949.58333333334,8466.916666666666,5.841666666666666
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2008-12-31,135276.25,146145.0,10868.75,7.433333333333334
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2009-12-31,131324.66666666666,148458.91666666666,17134.25,11.533333333333333
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2010-12-31,122526.83333333333,141821.91666666666,19295.083333333332,13.616666666666667
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2011-12-31,122453.66666666667,141015.75,18562.083333333332,13.158333333333333
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2012-12-31,124706.5,141757.5,17051.0,12.033333333333333
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2013-12-31,126989.25,141704.33333333334,14715.083333333334,10.383333333333333
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2014-12-31,129496.75,142059.25,12562.5,8.85
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2015-12-31,132444.75,143221.5,10776.75,7.5249999999999995
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2016-12-31,133689.0,143595.66666666666,9906.666666666666,6.891666666666667
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2017-12-31,134448.08333333334,142607.91666666666,8159.833333333333,5.733333333333333
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2018-12-31,134179.75,141260.83333333334,7081.083333333333,5.008333333333334
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2019-12-31,134463.66666666666,141393.91666666666,6930.25,4.908333333333333
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2020-12-31,121938.08333333333,135048.41666666666,13110.333333333334,9.783333333333333
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2021-12-31,124144.83333333333,133221.66666666666,9076.833333333334,6.816666666666666
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2022-12-31,127741.08333333333,134109.41666666666,6368.333333333333,4.75
"Santa Cruz-Watsonville, CA",MSA,2023-11-30,2023-12-31,127627.72727272728,134933.36363636365,7305.636363636364,5.418181818181818
"Santa Fe, NM",MSA,2023-11-30,2000-12-31,67726.33333333333,70318.91666666667,2592.5833333333335,3.6999999999999997
"Santa Fe, NM",MSA,2023-11-30,2001-12-31,67956.16666666667,70522.08333333333,2565.9166666666665,3.641666666666667
"Santa Fe, NM",MSA,2023-11-30,2002-12-31,68659.41666666667,71425.5,2766.0833333333335,3.8833333333333333
"Santa Fe, NM",MSA,2023-11-30,2003-12-31,69905.16666666667,73079.41666666667,3174.25,4.3500000000000005
"Santa Fe, NM",MSA,2023-11-30,2004-12-31,70876.41666666667,74052.25,3175.8333333333335,4.283333333333333
"Santa Fe, NM",MSA,2023-11-30,2005-12-31,72501.66666666667,75656.91666666667,3155.25,4.158333333333333
"Santa Fe, NM",MSA,2023-11-30,2006-12-31,73576.08333333333,76203.5,2627.4166666666665,3.4416666666666664
"Santa Fe, NM",MSA,2023-11-30,2007-12-31,74714.33333333333,76927.75,2213.4166666666665,2.875
"Santa Fe, NM",MSA,2023-11-30,2008-12-31,74471.75,77262.41666666667,2790.6666666666665,3.608333333333333
"Santa Fe, NM",MSA,2023-11-30,2009-12-31,70976.0,75628.16666666667,4652.166666666667,6.158333333333334
"Santa Fe, NM",MSA,2023-11-30,2010-12-31,68960.25,73744.75,4784.5,6.491666666666667
"Santa Fe, NM",MSA,2023-11-30,2011-12-31,68879.83333333333,73256.0,4376.166666666667,5.983333333333333
"Santa Fe, NM",MSA,2023-11-30,2012-12-31,69574.08333333333,73745.25,4171.166666666667,5.658333333333334
"Santa Fe, NM",MSA,2023-11-30,2013-12-31,69555.83333333333,73652.83333333333,4097.0,5.558333333333334
"Santa Fe, NM",MSA,2023-11-30,2014-12-31,69115.0,73047.91666666667,3932.9166666666665,5.375
"Santa Fe, NM",MSA,2023-11-30,2015-12-31,69715.25,73686.08333333333,3970.8333333333335,5.375
"Santa Fe, NM",MSA,2023-11-30,2016-12-31,70079.75,74053.33333333333,3973.5833333333335,5.375
"Santa Fe, NM",MSA,2023-11-30,2017-12-31,70517.83333333333,74238.58333333333,3720.75,5.008333333333334
"Santa Fe, NM",MSA,2023-11-30,2018-12-31,71341.33333333333,74420.58333333333,3079.25,4.141666666666667
"Santa Fe, NM",MSA,2023-11-30,2019-12-31,70941.5,73985.33333333333,3043.8333333333335,4.125
"Santa Fe, NM",MSA,2023-11-30,2020-12-31,65257.583333333336,70688.5,5430.916666666667,7.741666666666667
"Santa Fe, NM",MSA,2023-11-30,2021-12-31,67787.41666666667,72448.33333333333,4660.916666666667,6.425
"Santa Fe, NM",MSA,2023-11-30,2022-12-31,69732.83333333333,72340.91666666667,2608.0833333333335,3.6
"Santa Fe, NM",MSA,2023-11-30,2023-12-31,70149.27272727272,72477.18181818182,2327.909090909091,3.209090909090909
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2000-12-31,193527.83333333334,202263.91666666666,8736.083333333334,4.333333333333333
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2001-12-31,193532.83333333334,202492.16666666666,8959.333333333334,4.433333333333334
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2002-12-31,194444.41666666666,205112.58333333334,10668.166666666666,5.208333333333333
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2003-12-31,197177.66666666666,207794.25,10616.583333333334,5.108333333333333
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2004-12-31,200846.16666666666,210848.0,10001.833333333334,4.725
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2005-12-31,204019.25,213224.66666666666,9205.416666666666,4.325
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2006-12-31,202738.0,211304.58333333334,8566.583333333334,4.066666666666666
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2007-12-31,204514.75,213711.66666666666,9196.916666666666,4.308333333333334
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2008-12-31,206101.5,218154.08333333334,12052.583333333334,5.5249999999999995
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2009-12-31,201867.75,220849.83333333334,18982.083333333332,8.591666666666667
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2010-12-31,191233.5,212261.5,21028.0,9.916666666666666
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2011-12-31,192306.91666666666,212618.08333333334,20311.166666666668,9.558333333333334
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2012-12-31,197135.16666666666,215519.25,18384.083333333332,8.533333333333333
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2013-12-31,200798.08333333334,216611.41666666666,15813.333333333334,7.308333333333334
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2014-12-31,203897.25,217338.08333333334,13440.833333333334,6.183333333333334
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2015-12-31,205625.41666666666,217188.0,11562.583333333334,5.325
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2016-12-31,204245.25,215210.66666666666,10965.416666666666,5.108333333333333
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2017-12-31,205082.83333333334,214914.58333333334,9831.75,4.591666666666667
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2018-12-31,206653.41666666666,215211.83333333334,8558.416666666666,3.983333333333333
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2019-12-31,214580.66666666666,222669.83333333334,8089.166666666667,3.641666666666667
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2020-12-31,201007.08333333334,218807.33333333334,17800.25,8.200000000000001
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2021-12-31,207530.33333333334,220386.08333333334,12855.75,5.833333333333333
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2022-12-31,215831.08333333334,223618.75,7787.666666666667,3.4749999999999996
"Santa Maria-Santa Barbara, CA",MSA,2023-11-30,2023-12-31,218354.81818181818,227074.0909090909,8719.272727272728,3.8454545454545452
"Santa Rosa, CA",MSA,2023-11-30,2000-12-31,244872.0,253292.25,8420.25,3.3166666666666664
"Santa Rosa, CA",MSA,2023-11-30,2001-12-31,247635.75,257151.66666666666,9515.916666666666,3.7083333333333335
"Santa Rosa, CA",MSA,2023-11-30,2002-12-31,243540.33333333334,256661.83333333334,13121.5,5.116666666666666
"Santa Rosa, CA",MSA,2023-11-30,2003-12-31,238880.83333333334,252813.33333333334,13932.5,5.5
"Santa Rosa, CA",MSA,2023-11-30,2004-12-31,241391.91666666666,253946.41666666666,12554.5,4.95
"Santa Rosa, CA",MSA,2023-11-30,2005-12-31,242294.75,253463.75,11169.0,4.3999999999999995
"Santa Rosa, CA",MSA,2023-11-30,2006-12-31,244169.83333333334,254356.58333333334,10186.75,4.0
"Santa Rosa, CA",MSA,2023-11-30,2007-12-31,246680.5,257730.0,11049.5,4.291666666666667
"Santa Rosa, CA",MSA,2023-11-30,2008-12-31,245161.58333333334,260259.58333333334,15098.0,5.808333333333334
"Santa Rosa, CA",MSA,2023-11-30,2009-12-31,232373.33333333334,257647.41666666666,25274.083333333332,9.808333333333334
"Santa Rosa, CA",MSA,2023-11-30,2010-12-31,217539.08333333334,244533.41666666666,26994.333333333332,11.049999999999999
"Santa Rosa, CA",MSA,2023-11-30,2011-12-31,220063.5,245593.91666666666,25530.416666666668,10.391666666666667
"Santa Rosa, CA",MSA,2023-11-30,2012-12-31,223596.66666666666,245708.5,22111.833333333332,8.991666666666667
"Santa Rosa, CA",MSA,2023-11-30,2013-12-31,231102.66666666666,249013.16666666666,17910.5,7.2
"Santa Rosa, CA",MSA,2023-11-30,2014-12-31,241118.83333333334,255616.83333333334,14498.0,5.675
"Santa Rosa, CA",MSA,2023-11-30,2015-12-31,246021.75,257639.58333333334,11617.833333333334,4.5
"Santa Rosa, CA",MSA,2023-11-30,2016-12-31,248860.08333333334,259214.83333333334,10354.75,4.0
"Santa Rosa, CA",MSA,2023-11-30,2017-12-31,252017.66666666666,260839.08333333334,8821.416666666666,3.391666666666667
"Santa Rosa, CA",MSA,2023-11-30,2018-12-31,253913.16666666666,261192.58333333334,7279.416666666667,2.7916666666666665
"Santa Rosa, CA",MSA,2023-11-30,2019-12-31,250764.25,257746.08333333334,6981.833333333333,2.6916666666666664
"Santa Rosa, CA",MSA,2023-11-30,2020-12-31,226471.58333333334,246326.91666666666,19855.333333333332,8.141666666666667
"Santa Rosa, CA",MSA,2023-11-30,2021-12-31,230447.33333333334,243612.58333333334,13165.25,5.408333333333334
"Santa Rosa, CA",MSA,2023-11-30,2022-12-31,240412.83333333334,248147.08333333334,7734.25,3.108333333333333
"Santa Rosa, CA",MSA,2023-11-30,2023-12-31,241753.45454545456,250312.54545454544,8559.09090909091,3.409090909090909
"Savannah, GA",MSA,2023-11-30,2000-12-31,136634.58333333334,141527.0,4892.416666666667,3.475
"Savannah, GA",MSA,2023-11-30,2001-12-31,137999.91666666666,143041.66666666666,5041.75,3.516666666666667
"Savannah, GA",MSA,2023-11-30,2002-12-31,142214.25,148781.16666666666,6566.916666666667,4.416666666666667
"Savannah, GA",MSA,2023-11-30,2003-12-31,145312.33333333334,152098.08333333334,6785.75,4.466666666666667
"Savannah, GA",MSA,2023-11-30,2004-12-31,152687.08333333334,159725.58333333334,7038.5,4.416666666666667
"Savannah, GA",MSA,2023-11-30,2005-12-31,157966.16666666666,165802.0,7835.833333333333,4.7250000000000005
"Savannah, GA",MSA,2023-11-30,2006-12-31,164004.66666666666,171245.33333333334,7240.666666666667,4.225
"Savannah, GA",MSA,2023-11-30,2007-12-31,171051.41666666666,178433.83333333334,7382.416666666667,4.141666666666667
"Savannah, GA",MSA,2023-11-30,2008-12-31,169370.0,180029.75,10659.75,5.941666666666666
"Savannah, GA",MSA,2023-11-30,2009-12-31,161085.41666666666,176846.0,15760.583333333334,8.9
"Savannah, GA",MSA,2023-11-30,2010-12-31,151094.33333333334,167747.41666666666,16653.083333333332,9.933333333333334
"Savannah, GA",MSA,2023-11-30,2011-12-31,153063.83333333334,169692.83333333334,16629.0,9.8
"Savannah, GA",MSA,2023-11-30,2012-12-31,157212.25,172561.75,15349.5,8.9
"Savannah, GA",MSA,2023-11-30,2013-12-31,158966.08333333334,172751.25,13785.166666666666,7.983333333333333
"Savannah, GA",MSA,2023-11-30,2014-12-31,161042.41666666666,173338.66666666666,12296.25,7.108333333333333
"Savannah, GA",MSA,2023-11-30,2015-12-31,164457.08333333334,174534.33333333334,10077.25,5.791666666666667
"Savannah, GA",MSA,2023-11-30,2016-12-31,171886.58333333334,181347.58333333334,9461.0,5.2250000000000005
"Savannah, GA",MSA,2023-11-30,2017-12-31,179456.58333333334,187773.75,8317.166666666666,4.425
"Savannah, GA",MSA,2023-11-30,2018-12-31,183208.08333333334,190152.33333333334,6944.25,3.65
"Savannah, GA",MSA,2023-11-30,2019-12-31,186547.58333333334,192905.66666666666,6358.083333333333,3.2916666666666665
"Savannah, GA",MSA,2023-11-30,2020-12-31,178113.83333333334,191250.66666666666,13136.833333333334,6.933333333333334
"Savannah, GA",MSA,2023-11-30,2021-12-31,189236.66666666666,196774.41666666666,7537.75,3.85
"Savannah, GA",MSA,2023-11-30,2022-12-31,192261.0,197993.66666666666,5732.666666666667,2.9
"Savannah, GA",MSA,2023-11-30,2023-12-31,193440.72727272726,199304.18181818182,5863.454545454545,2.9454545454545453
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2000-12-31,260453.08333333334,273953.5,13500.416666666666,4.925
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2001-12-31,259558.0,274886.25,15328.25,5.575
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2002-12-31,256122.08333333334,273189.25,17067.166666666668,6.258333333333333
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2003-12-31,255543.08333333334,272589.5,17046.416666666668,6.258333333333333
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2004-12-31,258056.5,275352.3333333333,17295.833333333332,6.283333333333334
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2005-12-31,261843.75,277355.6666666667,15511.916666666666,5.608333333333333
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2006-12-31,263853.8333333333,278682.1666666667,14828.333333333334,5.316666666666666
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2007-12-31,266432.25,280739.8333333333,14307.583333333334,5.1000000000000005
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2008-12-31,266923.4166666667,284332.6666666667,17409.25,6.108333333333333
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2009-12-31,258637.41666666666,282975.1666666667,24337.75,8.6
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2010-12-31,254291.41666666666,280113.75,25822.333333333332,9.216666666666667
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2011-12-31,255213.08333333334,280658.1666666667,25445.083333333332,9.058333333333334
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2012-12-31,256286.5,282212.1666666667,25925.666666666668,9.191666666666668
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2013-12-31,257332.75,281629.6666666667,24296.916666666668,8.625
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2014-12-31,259833.16666666666,279670.75,19837.583333333332,7.091666666666666
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2015-12-31,261891.25,279497.6666666667,17606.416666666668,6.291666666666667
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2016-12-31,263832.1666666667,280636.5,16804.333333333332,5.983333333333333
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2017-12-31,264966.8333333333,280854.75,15887.916666666666,5.666666666666667
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2018-12-31,265706.8333333333,280296.9166666667,14590.083333333334,5.191666666666666
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2019-12-31,265695.6666666667,280545.25,14849.583333333334,5.291666666666667
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2020-12-31,250753.58333333334,279073.5,28319.916666666668,10.166666666666666
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2021-12-31,255604.91666666666,275096.0833333333,19491.166666666668,7.075
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2022-12-31,262948.4166666667,276970.25,14021.833333333334,5.05
"Scranton--Wilkes-Barre--Hazleton, PA",MSA,2023-11-30,2023-12-31,266047.1818181818,278667.7272727273,12620.545454545454,4.536363636363636
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2000-12-31,1592987.8333333333,1663655.9166666667,70668.08333333333,4.25
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2001-12-31,1589078.25,1672754.75,83676.5,5.008333333333334
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2002-12-31,1560406.1666666667,1666116.1666666667,105710.0,6.3500000000000005
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2003-12-31,1565137.1666666667,1673181.3333333333,108044.16666666667,6.466666666666666
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2004-12-31,1595165.8333333333,1688539.6666666667,93373.83333333333,5.5249999999999995
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2005-12-31,1643403.0,1726669.1666666667,83266.16666666667,4.841666666666667
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2006-12-31,1706833.3333333333,1780496.0833333333,73662.75,4.1499999999999995
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2007-12-31,1752359.75,1818326.1666666667,65966.41666666667,3.6
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2008-12-31,1773873.5833333333,1855073.4166666667,81199.83333333333,4.375
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2009-12-31,1715918.0833333333,1859317.1666666667,143399.08333333334,7.716666666666666
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2010-12-31,1701805.3333333333,1868670.8333333333,166865.5,8.925
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2011-12-31,1719967.3333333333,1872924.9166666667,152957.58333333334,8.166666666666666
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2012-12-31,1767531.9166666667,1899583.0833333333,132051.16666666666,6.941666666666666
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2013-12-31,1808197.4166666667,1909303.8333333333,101106.41666666667,5.308333333333334
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2014-12-31,1848677.3333333333,1947230.9166666667,98553.58333333333,5.066666666666666
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2015-12-31,1890339.3333333333,1981717.6666666667,91378.33333333333,4.6000000000000005
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2016-12-31,1945771.0833333333,2033665.3333333333,87894.25,4.316666666666666
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2017-12-31,1988507.5,2071037.6666666667,82530.16666666667,3.975
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2018-12-31,2041974.75,2120842.8333333335,78868.08333333333,3.716666666666667
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2019-12-31,2103311.4166666665,2173706.1666666665,70394.75,3.225
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2020-12-31,1999096.5,2180557.4166666665,181460.91666666666,8.325000000000001
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2021-12-31,2064857.5833333333,2159720.1666666665,94862.58333333333,4.3999999999999995
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2022-12-31,2146588.3333333335,2222077.6666666665,75489.33333333333,3.391666666666667
"Seattle-Tacoma-Bellevue, WA",MSA,2023-11-30,2023-12-31,2186635.6363636362,2265424.1818181816,78788.54545454546,3.463636363636364
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2000-12-31,48875.666666666664,51491.583333333336,2615.9166666666665,5.083333333333333
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2001-12-31,49962.416666666664,52987.666666666664,3025.25,5.7250000000000005
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2002-12-31,50099.083333333336,53610.916666666664,3511.8333333333335,6.558333333333334
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2003-12-31,52151.25,55483.25,3332.0,6.016666666666667
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2004-12-31,52353.416666666664,55480.0,3126.5833333333335,5.633333333333333
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2005-12-31,56695.75,58918.916666666664,2223.1666666666665,3.783333333333333
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2006-12-31,59171.666666666664,61089.75,1918.0833333333333,3.141666666666667
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2007-12-31,59296.666666666664,62164.333333333336,2867.6666666666665,4.608333333333333
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2008-12-31,57722.5,62393.75,4671.25,7.4750000000000005
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2009-12-31,54076.0,61456.333333333336,7380.333333333333,12.016666666666666
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2010-12-31,52669.666666666664,60848.666666666664,8179.0,13.450000000000001
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2011-12-31,53776.75,61567.166666666664,7790.416666666667,12.65
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2012-12-31,54678.166666666664,61655.166666666664,6977.0,11.308333333333332
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2013-12-31,55276.5,61435.666666666664,6159.166666666667,10.025
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2014-12-31,56646.25,61651.333333333336,5005.083333333333,8.091666666666667
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2015-12-31,57226.75,61470.333333333336,4243.583333333333,6.916666666666667
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2016-12-31,58624.0,62420.333333333336,3796.3333333333335,6.091666666666666
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2017-12-31,60180.75,63429.75,3249.0,5.108333333333333
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2018-12-31,61672.166666666664,64531.666666666664,2859.5,4.433333333333334
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2019-12-31,62689.0,65253.083333333336,2564.0833333333335,3.9333333333333336
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2020-12-31,59230.833333333336,64223.583333333336,4992.75,7.841666666666666
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2021-12-31,62582.0,65686.08333333333,3104.0833333333335,4.733333333333333
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2022-12-31,65692.41666666667,67987.33333333333,2294.9166666666665,3.375
"Sebastian-Vero Beach, FL",MSA,2023-11-30,2023-12-31,66559.09090909091,68812.63636363637,2253.5454545454545,3.290909090909091
"Sebring, FL",MSA,2023-11-30,2000-12-31,31879.75,33501.666666666664,1621.9166666666667,4.833333333333333
"Sebring, FL",MSA,2023-11-30,2001-12-31,32923.833333333336,34706.916666666664,1783.0833333333333,5.133333333333334
"Sebring, FL",MSA,2023-11-30,2002-12-31,34061.666666666664,36056.833333333336,1995.1666666666667,5.55
"Sebring, FL",MSA,2023-11-30,2003-12-31,35668.25,37521.5,1853.25,4.941666666666666
"Sebring, FL",MSA,2023-11-30,2004-12-31,35756.25,37390.083333333336,1633.8333333333333,4.366666666666667
"Sebring, FL",MSA,2023-11-30,2005-12-31,38353.333333333336,39655.583333333336,1302.25,3.283333333333333
